class_id,dir,start_frame,end_frame
14,"('LNMISxO35S0_00221',)",0,74
45,"('LNMISxO35S0_00222',)",0,105
45,"('LNMISxO35S0_00223',)",0,137
45,"('LNMISxO35S0_00224',)",0,171
26,"('LNMISxO35S0_00225',)",0,83
26,"('LNMISxO35S0_00226',)",0,159
26,"('LNMISxO35S0_00227',)",0,180
12,"('LNMISxO35S0_00228',)",0,136
12,"('LNMISxO35S0_00229',)",0,106
12,"('LNMISxO35S0_00230',)",0,163
11,"('LNMISxO35S0_00231',)",0,133
11,"('LNMISxO35S0_00232',)",0,102
11,"('LNMISxO35S0_00233',)",0,182
11,"('LNMISxO35S0_00234',)",0,250
11,"('LNMISxO35S0_00235',)",0,97
11,"('LNMISxO35S0_00236',)",0,119
11,"('LNMISxO35S0_00237',)",0,109
11,"('LNMISxO35S0_00238',)",0,104
11,"('LNMISxO35S0_00239',)",0,148
9,"('LNMISxO35S0_00240',)",0,170
9,"('LNMISxO35S0_00241',)",0,143
9,"('LNMISxO35S0_00242',)",0,182
9,"('LNMISxO35S0_00243',)",0,78
45,"('LNMISxO35S0_00244',)",0,102
45,"('LNMISxO35S0_00245',)",0,32
45,"('LNMISxO35S0_00246',)",0,133
45,"('LNMISxO35S0_00247',)",0,99
45,"('LNMISxO35S0_00248',)",0,110
12,"('LNMISxO35S0_00249',)",0,190
12,"('LNMISxO35S0_00250',)",0,137
12,"('LNMISxO35S0_00251',)",0,152
35,"('LNMISxO35S0_00252',)",0,201
35,"('LNMISxO35S0_00253',)",0,118
35,"('LNMISxO35S0_00254',)",0,186
9,"('LNMISxO35S0_00255',)",0,77
9,"('LNMISxO35S0_00256',)",0,73
9,"('LNMISxO35S0_00257',)",0,107
44,"('LNMISxO35S0_00258',)",0,142
44,"('LNMISxO35S0_00259',)",0,111
44,"('LNMISxO35S0_00260',)",0,156
35,"('LNMISxO35S0_00261',)",0,59
35,"('LNMISxO35S0_00262',)",0,105
35,"('LNMISxO35S0_00263',)",0,162
35,"('LNMISxO35S0_00264',)",0,182
35,"('LNMISxO35S0_00265',)",0,113
35,"('LNMISxO35S0_00266',)",0,168
35,"('LNMISxO35S0_00267',)",0,85
35,"('LNMISxO35S0_00268',)",0,102
35,"('LNMISxO35S0_00269',)",0,170
45,"('LNMISxO35S0_00270',)",0,56
45,"('LNMISxO35S0_00271',)",0,84
45,"('LNMISxO35S0_00272',)",0,147
35,"('LNMISxO35S0_00273',)",0,125
35,"('LNMISxO35S0_00274',)",0,130
35,"('LNMISxO35S0_00275',)",0,204
35,"('LNMISxO35S0_00276',)",0,284
35,"('LNMISxO35S0_00277',)",0,59
35,"('LNMISxO35S0_00278',)",0,94
35,"('LNMISxO35S0_00279',)",0,123
45,"('LNMISxO35S0_00280',)",0,109
45,"('LNMISxO35S0_00281',)",0,114
45,"('LNMISxO35S0_00282',)",0,163
26,"('LNMISxO35S0_00283',)",0,76
26,"('LNMISxO35S0_00284',)",0,117
26,"('LNMISxO35S0_00285',)",0,166
12,"('LNMISxO35S0_00286',)",0,70
12,"('LNMISxO35S0_00287',)",0,81
12,"('LNMISxO35S0_00288',)",0,158
35,"('LNMISxO35S0_00289',)",0,115
35,"('LNMISxO35S0_00290',)",0,145
35,"('LNMISxO35S0_00291',)",0,214
12,"('LNMISxO35S0_00292',)",0,165
12,"('LNMISxO35S0_00293',)",0,87
12,"('LNMISxO35S0_00294',)",0,143
45,"('LNMISxO35S0_00295',)",0,80
45,"('LNMISxO35S0_00296',)",0,105
45,"('LNMISxO35S0_00297',)",0,165
26,"('D6zILEKIJbk_00000',)",0,200
26,"('D6zILEKIJbk_00001',)",0,171
26,"('D6zILEKIJbk_00002',)",0,114
26,"('D6zILEKIJbk_00003',)",0,88
26,"('D6zILEKIJbk_00004',)",0,180
26,"('D6zILEKIJbk_00005',)",0,101
26,"('D6zILEKIJbk_00006',)",0,92
26,"('D6zILEKIJbk_00007',)",0,145
26,"('D6zILEKIJbk_00008',)",0,115
26,"('D6zILEKIJbk_00009',)",0,139
26,"('D6zILEKIJbk_00010',)",0,173
26,"('D6zILEKIJbk_00011',)",0,144
26,"('D6zILEKIJbk_00012',)",0,129
26,"('D6zILEKIJbk_00013',)",0,174
26,"('D6zILEKIJbk_00014',)",0,118
26,"('D6zILEKIJbk_00015',)",0,94
26,"('D6zILEKIJbk_00016',)",0,165
26,"('D6zILEKIJbk_00017',)",0,114
26,"('D6zILEKIJbk_00018',)",0,114
26,"('D6zILEKIJbk_00019',)",0,171
26,"('D6zILEKIJbk_00020',)",0,164
26,"('D6zILEKIJbk_00021',)",0,111
26,"('D6zILEKIJbk_00022',)",0,177
26,"('D6zILEKIJbk_00023',)",0,302
26,"('D6zILEKIJbk_00024',)",0,104
26,"('D6zILEKIJbk_00025',)",0,168
26,"('D6zILEKIJbk_00026',)",0,158
26,"('D6zILEKIJbk_00027',)",0,125
26,"('D6zILEKIJbk_00028',)",0,177
26,"('D6zILEKIJbk_00029',)",0,130
33,"('D6zILEKIJbk_00030',)",0,54
33,"('D6zILEKIJbk_00031',)",0,191
33,"('D6zILEKIJbk_00032',)",0,157
26,"('D6zILEKIJbk_00033',)",0,126
26,"('D6zILEKIJbk_00034',)",0,219
26,"('D6zILEKIJbk_00035',)",0,253
26,"('D6zILEKIJbk_00036',)",0,127
26,"('D6zILEKIJbk_00037',)",0,204
26,"('D6zILEKIJbk_00038',)",0,113
44,"('D6zILEKIJbk_00039',)",0,107
44,"('D6zILEKIJbk_00040',)",0,155
44,"('D6zILEKIJbk_00041',)",0,143
33,"('D6zILEKIJbk_00042',)",0,120
33,"('D6zILEKIJbk_00043',)",0,212
33,"('D6zILEKIJbk_00044',)",0,111
26,"('D6zILEKIJbk_00045',)",0,85
26,"('D6zILEKIJbk_00046',)",0,191
26,"('D6zILEKIJbk_00047',)",0,114
35,"('D6zILEKIJbk_00048',)",0,113
35,"('D6zILEKIJbk_00049',)",0,188
35,"('D6zILEKIJbk_00050',)",0,134
12,"('D6zILEKIJbk_00051',)",0,140
12,"('D6zILEKIJbk_00052',)",0,128
12,"('D6zILEKIJbk_00053',)",0,90
9,"('D6zILEKIJbk_00054',)",0,99
9,"('D6zILEKIJbk_00055',)",0,147
9,"('D6zILEKIJbk_00056',)",0,100
35,"('D6zILEKIJbk_00057',)",0,245
35,"('D6zILEKIJbk_00058',)",0,181
35,"('D6zILEKIJbk_00059',)",0,175
9,"('D6zILEKIJbk_00060',)",0,79
9,"('D6zILEKIJbk_00061',)",0,169
9,"('D6zILEKIJbk_00062',)",0,161
12,"('D6zILEKIJbk_00063',)",0,193
12,"('D6zILEKIJbk_00064',)",0,139
12,"('D6zILEKIJbk_00065',)",0,91
7,"('D6zILEKIJbk_00066',)",0,111
7,"('D6zILEKIJbk_00067',)",0,199
7,"('D6zILEKIJbk_00068',)",0,127
35,"('D6zILEKIJbk_00069',)",0,107
35,"('D6zILEKIJbk_00070',)",0,213
35,"('D6zILEKIJbk_00071',)",0,210
12,"('D6zILEKIJbk_00072',)",0,144
12,"('D6zILEKIJbk_00073',)",0,185
12,"('D6zILEKIJbk_00074',)",0,142
43,"('D6zILEKIJbk_00075',)",0,124
43,"('D6zILEKIJbk_00076',)",0,196
43,"('D6zILEKIJbk_00077',)",0,133
26,"('D6zILEKIJbk_00078',)",0,90
26,"('D6zILEKIJbk_00079',)",0,215
26,"('D6zILEKIJbk_00080',)",0,164
12,"('D6zILEKIJbk_00081',)",0,103
12,"('D6zILEKIJbk_00082',)",0,193
12,"('D6zILEKIJbk_00083',)",0,116
35,"('D6zILEKIJbk_00084',)",0,73
35,"('D6zILEKIJbk_00085',)",0,194
35,"('D6zILEKIJbk_00086',)",0,165
35,"('D6zILEKIJbk_00087',)",0,227
9,"('D6zILEKIJbk_00088',)",0,162
9,"('D6zILEKIJbk_00089',)",0,130
9,"('D6zILEKIJbk_00090',)",0,157
35,"('D6zILEKIJbk_00091',)",0,192
35,"('D6zILEKIJbk_00092',)",0,190
35,"('D6zILEKIJbk_00093',)",0,144
5,"('D6zILEKIJbk_00094',)",0,83
5,"('D6zILEKIJbk_00095',)",0,178
5,"('D6zILEKIJbk_00096',)",0,119
7,"('D6zILEKIJbk_00097',)",0,62
7,"('D6zILEKIJbk_00098',)",0,152
7,"('D6zILEKIJbk_00099',)",0,103
35,"('D6zILEKIJbk_00100',)",0,119
35,"('D6zILEKIJbk_00101',)",0,169
35,"('D6zILEKIJbk_00102',)",0,148
14,"('D6zILEKIJbk_00103',)",0,84
14,"('D6zILEKIJbk_00104',)",0,172
14,"('D6zILEKIJbk_00105',)",0,106
35,"('D6zILEKIJbk_00106',)",0,73
35,"('D6zILEKIJbk_00107',)",0,191
35,"('D6zILEKIJbk_00108',)",0,99
33,"('D6zILEKIJbk_00109',)",0,79
33,"('D6zILEKIJbk_00110',)",0,185
33,"('D6zILEKIJbk_00111',)",0,114
12,"('D6zILEKIJbk_00112',)",0,63
12,"('D6zILEKIJbk_00113',)",0,186
12,"('D6zILEKIJbk_00114',)",0,146
35,"('D6zILEKIJbk_00115',)",0,141
35,"('D6zILEKIJbk_00116',)",0,218
35,"('D6zILEKIJbk_00117',)",0,220
35,"('D6zILEKIJbk_00118',)",0,163
5,"('D6zILEKIJbk_00119',)",0,184
5,"('D6zILEKIJbk_00120',)",0,83
5,"('D6zILEKIJbk_00121',)",0,202
7,"('D6zILEKIJbk_00122',)",0,148
7,"('D6zILEKIJbk_00123',)",0,245
7,"('D6zILEKIJbk_00124',)",0,248
35,"('D6zILEKIJbk_00125',)",0,79
35,"('D6zILEKIJbk_00126',)",0,201
35,"('D6zILEKIJbk_00127',)",0,119
35,"('D6zILEKIJbk_00128',)",0,104
35,"('D6zILEKIJbk_00129',)",0,179
35,"('D6zILEKIJbk_00130',)",0,178
35,"('D6zILEKIJbk_00131',)",0,62
12,"('D6zILEKIJbk_00132',)",0,138
12,"('D6zILEKIJbk_00133',)",0,96
12,"('D6zILEKIJbk_00134',)",0,79
26,"('D6zILEKIJbk_00135',)",0,72
26,"('D6zILEKIJbk_00136',)",0,158
26,"('D6zILEKIJbk_00137',)",0,251
9,"('D6zILEKIJbk_00138',)",0,84
9,"('D6zILEKIJbk_00139',)",0,176
9,"('D6zILEKIJbk_00140',)",0,139
12,"('D6zILEKIJbk_00141',)",0,107
12,"('D6zILEKIJbk_00142',)",0,177
12,"('D6zILEKIJbk_00143',)",0,196
9,"('D6zILEKIJbk_00144',)",0,50
9,"('D6zILEKIJbk_00145',)",0,147
9,"('D6zILEKIJbk_00146',)",0,149
9,"('D6zILEKIJbk_00147',)",0,39
9,"('D6zILEKIJbk_00148',)",0,73
9,"('D6zILEKIJbk_00149',)",0,133
9,"('D6zILEKIJbk_00150',)",0,119
9,"('D6zILEKIJbk_00151',)",0,128
9,"('D6zILEKIJbk_00152',)",0,93
9,"('D6zILEKIJbk_00153',)",0,185
9,"('D6zILEKIJbk_00154',)",0,195
9,"('D6zILEKIJbk_00155',)",0,154
12,"('D6zILEKIJbk_00156',)",0,48
12,"('D6zILEKIJbk_00157',)",0,123
12,"('D6zILEKIJbk_00158',)",0,94
14,"('D6zILEKIJbk_00159',)",0,104
14,"('D6zILEKIJbk_00160',)",0,209
14,"('D6zILEKIJbk_00161',)",0,139
5,"('D6zILEKIJbk_00162',)",0,178
5,"('D6zILEKIJbk_00163',)",0,165
5,"('D6zILEKIJbk_00164',)",0,234
7,"('D6zILEKIJbk_00165',)",0,101
7,"('D6zILEKIJbk_00166',)",0,215
7,"('D6zILEKIJbk_00167',)",0,140
35,"('D6zILEKIJbk_00168',)",0,53
35,"('D6zILEKIJbk_00169',)",0,109
35,"('D6zILEKIJbk_00170',)",0,251
35,"('D6zILEKIJbk_00171',)",0,68
35,"('D6zILEKIJbk_00172',)",0,164
35,"('D6zILEKIJbk_00173',)",0,121
14,"('D6zILEKIJbk_00174',)",0,60
14,"('D6zILEKIJbk_00175',)",0,150
14,"('D6zILEKIJbk_00176',)",0,108
14,"('D6zILEKIJbk_00177',)",0,61
14,"('D6zILEKIJbk_00178',)",0,150
14,"('D6zILEKIJbk_00179',)",0,98
14,"('D6zILEKIJbk_00180',)",0,78
12,"('D6zILEKIJbk_00181',)",0,182
12,"('D6zILEKIJbk_00182',)",0,101
12,"('D6zILEKIJbk_00183',)",0,99
43,"('D6zILEKIJbk_00184',)",0,143
43,"('D6zILEKIJbk_00185',)",0,187
43,"('D6zILEKIJbk_00186',)",0,115
35,"('D6zILEKIJbk_00187',)",0,118
35,"('D6zILEKIJbk_00188',)",0,212
35,"('D6zILEKIJbk_00189',)",0,249
12,"('D6zILEKIJbk_00190',)",0,74
12,"('D6zILEKIJbk_00191',)",0,160
12,"('D6zILEKIJbk_00192',)",0,94
35,"('D6zILEKIJbk_00193',)",0,73
35,"('D6zILEKIJbk_00194',)",0,178
35,"('D6zILEKIJbk_00195',)",0,212
12,"('D6zILEKIJbk_00196',)",0,72
12,"('D6zILEKIJbk_00197',)",0,160
12,"('D6zILEKIJbk_00198',)",0,101
7,"('D6zILEKIJbk_00199',)",0,68
7,"('D6zILEKIJbk_00200',)",0,149
35,"('D6zILEKIJbk_00201',)",0,146
35,"('D6zILEKIJbk_00202',)",0,89
35,"('D6zILEKIJbk_00203',)",0,230
12,"('D6zILEKIJbk_00204',)",0,133
12,"('D6zILEKIJbk_00205',)",0,91
12,"('D6zILEKIJbk_00206',)",0,322
5,"('D6zILEKIJbk_00207',)",0,62
5,"('D6zILEKIJbk_00208',)",0,156
5,"('D6zILEKIJbk_00209',)",0,168
5,"('D6zILEKIJbk_00210',)",0,96
5,"('D6zILEKIJbk_00211',)",0,202
5,"('D6zILEKIJbk_00212',)",0,130
7,"('D6zILEKIJbk_00213',)",0,167
7,"('D6zILEKIJbk_00214',)",0,158
7,"('D6zILEKIJbk_00215',)",0,175
7,"('D6zILEKIJbk_00216',)",0,67
5,"('D6zILEKIJbk_00217',)",0,171
5,"('D6zILEKIJbk_00218',)",0,133
5,"('D6zILEKIJbk_00219',)",0,93
5,"('D6zILEKIJbk_00220',)",0,197
5,"('D6zILEKIJbk_00221',)",0,105
5,"('D6zILEKIJbk_00222',)",0,196
5,"('D6zILEKIJbk_00223',)",0,103
5,"('D6zILEKIJbk_00224',)",0,167
5,"('D6zILEKIJbk_00225',)",0,108
5,"('D6zILEKIJbk_00226',)",0,86
44,"('D6zILEKIJbk_00227',)",0,200
44,"('D6zILEKIJbk_00228',)",0,227
44,"('D6zILEKIJbk_00229',)",0,82
5,"('D6zILEKIJbk_00230',)",0,190
5,"('D6zILEKIJbk_00231',)",0,125
5,"('D6zILEKIJbk_00232',)",0,51
5,"('D6zILEKIJbk_00233',)",0,94
5,"('D6zILEKIJbk_00234',)",0,209
5,"('D6zILEKIJbk_00235',)",0,209
5,"('D6zILEKIJbk_00236',)",0,65
5,"('D6zILEKIJbk_00237',)",0,135
5,"('D6zILEKIJbk_00238',)",0,177
5,"('D6zILEKIJbk_00239',)",0,89
5,"('D6zILEKIJbk_00240',)",0,153
5,"('D6zILEKIJbk_00241',)",0,120
5,"('D6zILEKIJbk_00242',)",0,86
5,"('D6zILEKIJbk_00243',)",0,190
5,"('D6zILEKIJbk_00244',)",0,127
5,"('D6zILEKIJbk_00245',)",0,154
5,"('D6zILEKIJbk_00246',)",0,145
5,"('D6zILEKIJbk_00247',)",0,219
5,"('D6zILEKIJbk_00248',)",0,77
5,"('D6zILEKIJbk_00249',)",0,191
5,"('D6zILEKIJbk_00250',)",0,266
5,"('D6zILEKIJbk_00251',)",0,100
5,"('D6zILEKIJbk_00252',)",0,215
5,"('D6zILEKIJbk_00253',)",0,158
26,"('D6zILEKIJbk_00254',)",0,75
26,"('D6zILEKIJbk_00255',)",0,191
26,"('D6zILEKIJbk_00256',)",0,181
5,"('D6zILEKIJbk_00257',)",0,82
5,"('D6zILEKIJbk_00258',)",0,167
5,"('D6zILEKIJbk_00259',)",0,221
5,"('D6zILEKIJbk_00260',)",0,127
5,"('D6zILEKIJbk_00261',)",0,188
5,"('D6zILEKIJbk_00262',)",0,140
15,"('9jZYYtzYqwE_00000',)",0,90
15,"('9jZYYtzYqwE_00001',)",0,149
15,"('9jZYYtzYqwE_00002',)",0,152
15,"('9jZYYtzYqwE_00003',)",0,132
19,"('9jZYYtzYqwE_00004',)",0,80
19,"('9jZYYtzYqwE_00005',)",0,113
46,"('9jZYYtzYqwE_00006',)",0,85
46,"('9jZYYtzYqwE_00007',)",0,124
36,"('9jZYYtzYqwE_00008',)",0,185
36,"('9jZYYtzYqwE_00009',)",0,138
15,"('9jZYYtzYqwE_00010',)",0,79
15,"('9jZYYtzYqwE_00011',)",0,183
15,"('9jZYYtzYqwE_00012',)",0,191
15,"('9jZYYtzYqwE_00013',)",0,172
15,"('9jZYYtzYqwE_00014',)",0,90
15,"('9jZYYtzYqwE_00015',)",0,132
15,"('9jZYYtzYqwE_00016',)",0,77
15,"('9jZYYtzYqwE_00017',)",0,153
29,"('9jZYYtzYqwE_00018',)",0,64
29,"('9jZYYtzYqwE_00019',)",0,116
46,"('9jZYYtzYqwE_00020',)",0,118
46,"('9jZYYtzYqwE_00021',)",0,175
46,"('9jZYYtzYqwE_00022',)",0,160
46,"('9jZYYtzYqwE_00023',)",0,251
36,"('9jZYYtzYqwE_00024',)",0,109
36,"('9jZYYtzYqwE_00025',)",0,166
15,"('9jZYYtzYqwE_00026',)",0,83
15,"('9jZYYtzYqwE_00027',)",0,115
15,"('9jZYYtzYqwE_00028',)",0,107
15,"('9jZYYtzYqwE_00029',)",0,32
15,"('9jZYYtzYqwE_00030',)",0,117
46,"('9jZYYtzYqwE_00031',)",0,142
46,"('9jZYYtzYqwE_00032',)",0,267
19,"('9jZYYtzYqwE_00033',)",0,179
19,"('9jZYYtzYqwE_00034',)",0,211
46,"('9jZYYtzYqwE_00035',)",0,140
46,"('9jZYYtzYqwE_00036',)",0,143
0,"('9jZYYtzYqwE_00037',)",0,92
0,"('9jZYYtzYqwE_00038',)",0,122
31,"('9jZYYtzYqwE_00039',)",0,133
31,"('9jZYYtzYqwE_00040',)",0,178
7,"('9jZYYtzYqwE_00041',)",0,121
7,"('9jZYYtzYqwE_00042',)",0,188
26,"('9jZYYtzYqwE_00043',)",0,133
26,"('9jZYYtzYqwE_00044',)",0,163
24,"('9jZYYtzYqwE_00045',)",0,138
24,"('9jZYYtzYqwE_00046',)",0,130
21,"('9jZYYtzYqwE_00047',)",0,89
21,"('9jZYYtzYqwE_00048',)",0,128
0,"('9jZYYtzYqwE_00049',)",0,98
0,"('9jZYYtzYqwE_00050',)",0,237
24,"('9jZYYtzYqwE_00051',)",0,166
24,"('9jZYYtzYqwE_00052',)",0,302
33,"('9jZYYtzYqwE_00053',)",0,74
33,"('9jZYYtzYqwE_00054',)",0,120
34,"('9jZYYtzYqwE_00055',)",0,133
34,"('9jZYYtzYqwE_00056',)",0,158
8,"('9jZYYtzYqwE_00057',)",0,154
8,"('9jZYYtzYqwE_00058',)",0,186
24,"('9jZYYtzYqwE_00059',)",0,79
24,"('9jZYYtzYqwE_00060',)",0,135
26,"('9jZYYtzYqwE_00061',)",0,99
26,"('9jZYYtzYqwE_00062',)",0,220
7,"('9jZYYtzYqwE_00063',)",0,165
7,"('9jZYYtzYqwE_00064',)",0,97
27,"('9jZYYtzYqwE_00065',)",0,99
27,"('9jZYYtzYqwE_00066',)",0,132
26,"('9jZYYtzYqwE_00067',)",0,92
26,"('9jZYYtzYqwE_00068',)",0,134
31,"('9jZYYtzYqwE_00069',)",0,74
31,"('9jZYYtzYqwE_00070',)",0,106
34,"('9jZYYtzYqwE_00071',)",0,62
34,"('9jZYYtzYqwE_00072',)",0,101
21,"('9jZYYtzYqwE_00073',)",0,99
21,"('9jZYYtzYqwE_00074',)",0,106
21,"('9jZYYtzYqwE_00075',)",0,133
21,"('9jZYYtzYqwE_00076',)",0,225
44,"('9jZYYtzYqwE_00077',)",0,127
44,"('9jZYYtzYqwE_00078',)",0,175
33,"('9jZYYtzYqwE_00079',)",0,69
33,"('9jZYYtzYqwE_00080',)",0,143
43,"('9jZYYtzYqwE_00081',)",0,124
43,"('9jZYYtzYqwE_00082',)",0,155
21,"('9jZYYtzYqwE_00083',)",0,102
21,"('9jZYYtzYqwE_00084',)",0,116
7,"('9jZYYtzYqwE_00085',)",0,89
7,"('9jZYYtzYqwE_00086',)",0,110
25,"('9jZYYtzYqwE_00087',)",0,103
25,"('9jZYYtzYqwE_00088',)",0,196
1,"('9jZYYtzYqwE_00089',)",0,146
1,"('9jZYYtzYqwE_00090',)",0,188
43,"('9jZYYtzYqwE_00091',)",0,223
43,"('9jZYYtzYqwE_00092',)",0,209
27,"('9jZYYtzYqwE_00093',)",0,130
27,"('9jZYYtzYqwE_00094',)",0,211
34,"('9jZYYtzYqwE_00095',)",0,200
34,"('9jZYYtzYqwE_00096',)",0,136
0,"('9jZYYtzYqwE_00097',)",0,64
0,"('9jZYYtzYqwE_00098',)",0,121
21,"('9jZYYtzYqwE_00099',)",0,143
21,"('9jZYYtzYqwE_00100',)",0,138
21,"('9jZYYtzYqwE_00101',)",0,115
21,"('9jZYYtzYqwE_00102',)",0,87
34,"('9jZYYtzYqwE_00103',)",0,112
34,"('9jZYYtzYqwE_00104',)",0,120
43,"('9jZYYtzYqwE_00105',)",0,165
43,"('9jZYYtzYqwE_00106',)",0,183
46,"('uDESPUxbjnI_00000',)",0,51
46,"('uDESPUxbjnI_00001',)",0,100
46,"('uDESPUxbjnI_00002',)",0,143
46,"('uDESPUxbjnI_00003',)",0,142
46,"('uDESPUxbjnI_00004',)",0,93
46,"('uDESPUxbjnI_00005',)",0,115
36,"('uDESPUxbjnI_00006',)",0,89
36,"('uDESPUxbjnI_00007',)",0,89
36,"('uDESPUxbjnI_00008',)",0,132
19,"('uDESPUxbjnI_00009',)",0,193
19,"('uDESPUxbjnI_00010',)",0,88
19,"('uDESPUxbjnI_00011',)",0,141
19,"('uDESPUxbjnI_00012',)",0,82
19,"('uDESPUxbjnI_00013',)",0,89
19,"('uDESPUxbjnI_00014',)",0,170
46,"('uDESPUxbjnI_00015',)",0,57
46,"('uDESPUxbjnI_00016',)",0,186
46,"('uDESPUxbjnI_00017',)",0,142
46,"('uDESPUxbjnI_00018',)",0,89
46,"('uDESPUxbjnI_00019',)",0,96
46,"('uDESPUxbjnI_00020',)",0,149
46,"('uDESPUxbjnI_00021',)",0,53
46,"('uDESPUxbjnI_00022',)",0,95
46,"('uDESPUxbjnI_00023',)",0,166
29,"('uDESPUxbjnI_00024',)",0,90
29,"('uDESPUxbjnI_00025',)",0,154
29,"('uDESPUxbjnI_00026',)",0,114
29,"('uDESPUxbjnI_00027',)",0,66
29,"('uDESPUxbjnI_00028',)",0,98
29,"('uDESPUxbjnI_00029',)",0,155
29,"('uDESPUxbjnI_00030',)",0,120
29,"('uDESPUxbjnI_00031',)",0,108
29,"('uDESPUxbjnI_00032',)",0,154
29,"('uDESPUxbjnI_00033',)",0,100
29,"('uDESPUxbjnI_00034',)",0,111
29,"('uDESPUxbjnI_00035',)",0,163
29,"('uDESPUxbjnI_00036',)",0,105
29,"('uDESPUxbjnI_00037',)",0,90
46,"('uDESPUxbjnI_00038',)",0,163
46,"('uDESPUxbjnI_00039',)",0,71
46,"('uDESPUxbjnI_00040',)",0,113
34,"('uDESPUxbjnI_00041',)",0,153
34,"('uDESPUxbjnI_00042',)",0,121
34,"('uDESPUxbjnI_00043',)",0,171
33,"('uDESPUxbjnI_00044',)",0,84
33,"('uDESPUxbjnI_00045',)",0,136
33,"('uDESPUxbjnI_00046',)",0,171
33,"('uDESPUxbjnI_00047',)",0,101
33,"('uDESPUxbjnI_00048',)",0,101
33,"('uDESPUxbjnI_00049',)",0,113
33,"('uDESPUxbjnI_00050',)",0,149
33,"('uDESPUxbjnI_00051',)",0,111
33,"('uDESPUxbjnI_00052',)",0,174
33,"('uDESPUxbjnI_00053',)",0,114
33,"('uDESPUxbjnI_00054',)",0,100
24,"('uDESPUxbjnI_00055',)",0,121
24,"('uDESPUxbjnI_00056',)",0,132
24,"('uDESPUxbjnI_00057',)",0,180
24,"('uDESPUxbjnI_00058',)",0,68
24,"('uDESPUxbjnI_00059',)",0,92
24,"('uDESPUxbjnI_00060',)",0,150
24,"('uDESPUxbjnI_00061',)",0,97
24,"('uDESPUxbjnI_00062',)",0,91
24,"('uDESPUxbjnI_00063',)",0,133
7,"('uDESPUxbjnI_00064',)",0,73
7,"('uDESPUxbjnI_00065',)",0,90
7,"('uDESPUxbjnI_00066',)",0,150
34,"('uDESPUxbjnI_00067',)",0,89
34,"('uDESPUxbjnI_00068',)",0,122
34,"('uDESPUxbjnI_00069',)",0,158
34,"('uDESPUxbjnI_00070',)",0,100
21,"('uDESPUxbjnI_00071',)",0,94
21,"('uDESPUxbjnI_00072',)",0,142
21,"('uDESPUxbjnI_00073',)",0,106
44,"('uDESPUxbjnI_00074',)",0,120
44,"('uDESPUxbjnI_00075',)",0,129
44,"('uDESPUxbjnI_00076',)",0,118
7,"('uDESPUxbjnI_00077',)",0,116
7,"('uDESPUxbjnI_00078',)",0,85
7,"('uDESPUxbjnI_00079',)",0,150
7,"('uDESPUxbjnI_00080',)",0,43
7,"('uDESPUxbjnI_00081',)",0,81
33,"('uDESPUxbjnI_00082',)",0,121
33,"('uDESPUxbjnI_00083',)",0,33
33,"('uDESPUxbjnI_00084',)",0,77
34,"('uDESPUxbjnI_00085',)",0,90
34,"('uDESPUxbjnI_00086',)",0,94
34,"('uDESPUxbjnI_00087',)",0,136
24,"('uDESPUxbjnI_00088',)",0,81
24,"('uDESPUxbjnI_00089',)",0,133
24,"('uDESPUxbjnI_00090',)",0,97
7,"('uDESPUxbjnI_00091',)",0,92
7,"('uDESPUxbjnI_00092',)",0,137
7,"('uDESPUxbjnI_00093',)",0,170
1,"('uDESPUxbjnI_00094',)",0,179
1,"('uDESPUxbjnI_00095',)",0,157
1,"('uDESPUxbjnI_00096',)",0,75
1,"('uDESPUxbjnI_00097',)",0,222
1,"('uDESPUxbjnI_00098',)",0,131
1,"('uDESPUxbjnI_00099',)",0,171
21,"('uDESPUxbjnI_00100',)",0,175
21,"('uDESPUxbjnI_00101',)",0,108
21,"('uDESPUxbjnI_00102',)",0,188
21,"('uDESPUxbjnI_00103',)",0,120
21,"('uDESPUxbjnI_00104',)",0,91
21,"('uDESPUxbjnI_00105',)",0,135
21,"('uDESPUxbjnI_00106',)",0,90
21,"('uDESPUxbjnI_00107',)",0,102
21,"('uDESPUxbjnI_00108',)",0,112
21,"('uDESPUxbjnI_00109',)",0,69
21,"('uDESPUxbjnI_00110',)",0,113
21,"('uDESPUxbjnI_00111',)",0,144
7,"('uDESPUxbjnI_00112',)",0,79
7,"('uDESPUxbjnI_00113',)",0,97
7,"('uDESPUxbjnI_00114',)",0,160
21,"('uDESPUxbjnI_00115',)",0,173
21,"('uDESPUxbjnI_00116',)",0,98
21,"('uDESPUxbjnI_00117',)",0,119
0,"('uDESPUxbjnI_00118',)",0,61
0,"('uDESPUxbjnI_00119',)",0,95
0,"('uDESPUxbjnI_00120',)",0,102
46,"('uDESPUxbjnI_00121',)",0,161
46,"('uDESPUxbjnI_00122',)",0,118
46,"('uDESPUxbjnI_00123',)",0,154
46,"('uDESPUxbjnI_00124',)",0,279
46,"('uDESPUxbjnI_00125',)",0,94
46,"('uDESPUxbjnI_00126',)",0,118
36,"('uDESPUxbjnI_00127',)",0,50
36,"('uDESPUxbjnI_00128',)",0,69
36,"('uDESPUxbjnI_00129',)",0,143
36,"('uDESPUxbjnI_00130',)",0,204
36,"('uDESPUxbjnI_00131',)",0,78
36,"('uDESPUxbjnI_00132',)",0,62
36,"('uDESPUxbjnI_00133',)",0,126
